Date,SPY
2002-09-11,91.099998
2002-09-12,88.989998
2002-09-13,88.25
2002-09-16,88.459999
2002-09-17,87.75
2002-09-18,86.279999
2002-09-19,84.699997
2002-09-20,84.050003
2002-09-23,82.690002
2002-09-24,81.849998
2002-09-25,82.040001
2002-09-26,84.449997
2002-09-27,82.75
2002-09-30,80.900002
2002-10-01,81.470001
2002-10-02,82.599998
2002-10-03,81.949997
2002-10-04,79.58000200000001
2002-10-07,78.550003
2002-10-08,78.199997
2002-10-09,77.779999
2002-10-10,77.07
2002-10-11,81.82
2002-10-14,83.040001
2002-10-15,86.849998
2002-10-16,85.91999799999999
2002-10-17,87.849998
2002-10-18,86.93
2002-10-21,87.57
2002-10-22,88.519997
2002-10-23,87.68
2002-10-24,88.099998
2002-10-25,87.940002
2002-10-28,88.849998
2002-10-29,87.0
2002-10-30,88.230003
2002-10-31,88.190002
2002-11-01,88.050003
2002-11-04,90.900002
2002-11-05,90.839996
2002-11-06,90.790001
2002-11-07,90.220001
2002-11-08,89.519997
2002-11-11,87.800003
2002-11-12,88.370003
2002-11-13,87.449997
2002-11-14,89.75
2002-11-15,89.949997
2002-11-18,90.349998
2002-11-19,89.760002
2002-11-20,89.949997
2002-11-21,92.43
2002-11-22,93.269997
2002-11-25,92.769997
2002-11-26,91.620003
2002-11-27,92.43
2002-11-29,93.769997
2002-12-02,93.220001
2002-12-03,92.349998
2002-12-04,91.43
2002-12-05,91.099998
2002-12-06,89.980003
2002-12-09,89.480003
2002-12-10,89.760002
2002-12-11,90.160004
2002-12-12,90.199997
2002-12-13,89.269997
2002-12-16,89.660004
2002-12-17,90.739998
2002-12-18,89.33000200000001
2002-12-19,88.599998
2002-12-20,89.099998
2002-12-23,89.309998
2002-12-24,89.25
2002-12-26,88.839996
2002-12-27,87.379997
2002-12-30,87.220001
2002-12-31,87.110001
2003-01-02,88.540001
2003-01-03,90.5
2003-01-06,91.16999799999999
2003-01-07,92.199997
2003-01-08,91.050003
2003-01-09,91.410004
2003-01-10,91.800003
2003-01-13,92.440002
2003-01-14,92.410004
2003-01-15,91.910004
2003-01-16,91.449997
2003-01-17,90.150002
2003-01-21,88.949997
2003-01-22,88.0
2003-01-23,87.949997
2003-01-24,86.16999799999999
2003-01-27,84.5
2003-01-28,85.129997
2003-01-29,84.769997
2003-01-30,84.400002
2003-01-31,84.150002
2003-02-03,85.91999799999999
2003-02-04,84.300003
2003-02-05,84.480003
2003-02-06,83.650002
2003-02-07,82.970001
2003-02-10,82.650002
2003-02-11,82.83000200000001
2003-02-12,82.089996
2003-02-13,81.0
2003-02-14,81.82
2003-02-18,84.389999
2003-02-19,84.279999
2003-02-20,84.050003
2003-02-21,83.459999
2003-02-24,83.589996
2003-02-25,82.220001
2003-02-26,83.08000200000001
2003-02-27,83.160004
2003-02-28,84.160004
2003-03-03,83.720001
2003-03-04,82.650002
2003-03-05,82.360001
2003-03-06,82.470001
2003-03-07,81.43
2003-03-10,81.099998
2003-03-11,80.480003
2003-03-12,79.379997
2003-03-13,81.529999
2003-03-14,83.349998
2003-03-17,83.220001
2003-03-18,86.279999
2003-03-19,86.68
2003-03-20,86.349998
2003-03-21,87.93
2003-03-24,86.349998
2003-03-25,86.440002
2003-03-26,86.800003
2003-03-27,85.989998
2003-03-28,86.25
2003-03-31,84.400002
2003-04-01,84.910004
2003-04-02,87.5
2003-04-03,87.650002
